exp_list,condition,nam,cue,item,stimulus,group,id,response,response_type,rt
3,inf_let,inf,let,37,шашлык,S,S3,шашлык,1,1383
3,inf_let,inf,let,33,копилка,S,S3,копилка,1,3683
3,inf_let,inf,let,38,радуга,S,S3,радуга,1,1407
3,inf_let,inf,let,12,шланг,S,S3,шланг,1,3169
3,inf_let,inf,let,48,сачок,S,S3,сачок,1,1779
3,inf_let,inf,let,52,перо,S,S3,перо,1,2845
3,inf_let,inf,let,60,фотоаппарат,S,S3,фотоаппарат,1,1778
3,inf_let,inf,let,65,корсет,S,S3,корсет,1,4536
3,inf_let,inf,let,67,пружина,S,S3,пружина,1,4649
3,inf_let,inf,let,77,дуршлаг,S,S3,дуршлаг,1,4992
3,inf_col,inf,col,18,слон,S,S3,слон,1,3698
3,inf_col,inf,col,7,пепельница,S,S3,пепельница,1,2074
3,inf_col,inf,col,17,верблюд,S,S3,верблюд,1,2597
3,inf_col,inf,col,20,календарь,S,S3,календарь,1,2345
3,inf_col,inf,col,29,багажник,S,S3,багажник,1,4738
3,inf_col,inf,col,41,жалюзи,S,S3,"шторы, не знаю",0,
3,inf_col,inf,col,39,ракетка,S,S3,ракетка,1,12897
3,inf_col,inf,col,46,шахматы,S,S3,шахматы,1,2378
3,inf_col,inf,col,50,степлер,S,S3,дырокол,0,
3,inf_col,inf,col,59,автобус,S,S3,автобус,1,2853
3,inf_col,inf,col,64,страус,S,S3,,3,
3,inf_col,inf,col,69,мочалка,S,S3,щётка какая-то жесткая,2,11163
3,inf_col,inf,col,75,самокат,S,S3,,3,
4,ref_non,ref,non,13,перекресток,S,S4,перекресток,1,1246
4,ref_non,ref,non,9,шлагбаум,S,S4,шлагбаум,1,3001
4,ref_non,ref,non,15,венок,S,S4,венок,1,1328
4,ref_non,ref,non,23,маяк,S,S4,маяк,1,1741
4,ref_non,ref,non,28,термос,S,S4,термос,1,3314
4,ref_non,ref,non,32,якорь,S,S4,якорь,1,828
4,ref_non,ref,non,34,шишка,S,S4,шишка,1,907
4,ref_non,ref,non,47,фартук,S,S4,фартук,1,1055
4,ref_non,ref,non,49,троллейбус,S,S4,троллейбус,1,2576
4,ref_non,ref,non,57,осьминог,S,S4,осьминог,1,1145
4,ref_non,ref,non,56,череп,S,S4,череп,1,3012
4,ref_non,ref,non,72,выключатель,S,S4,выключатель,1,1225
4,ref_non,ref,non,78,метла,S,S4,метла,1,935
4,ref_let,ref,let,5,акула,S,S4,акула,1,998
4,ref_let,ref,let,4,официант,S,S4,официант,1,1514
4,ref_let,ref,let,16,скалка,S,S4,скалка,1,1148
4,ref_let,ref,let,22,парашют,S,S4,парашют,1,877
4,ref_let,ref,let,30,телескоп,S,S4,микроскоп,0,
4,ref_let,ref,let,36,жираф,S,S4,жираф,1,1828
4,ref_let,ref,let,44,фонтан,S,S4,фонтан,1,952
4,ref_let,ref,let,45,кроссворд,S,S4,кроссворд,1,6746
4,ref_let,ref,let,54,кактус,S,S4,кактус,1,3157
4,ref_let,ref,let,55,стадион,S,S4,стадион,1,1164
4,ref_let,ref,let,61,кобура,S,S4,кобура,1,1029
4,ref_let,ref,let,71,мельница,S,S4,"это ветряк, мельница",1,
4,ref_let,ref,let,74,палитра,S,S4,у художника это... краски это... или панель,2,8656
4,ref_col,ref,col,8,невеста,S,S4,невеста,1,3125
4,ref_col,ref,col,35,шприц,S,S4,шприц,1,939
4,ref_col,ref,col,6,аквариум,S,S4,аквариум,1,1869
4,ref_col,ref,col,24,кастрюля,S,S4,кастрюля,1,859
4,ref_col,ref,col,14,иероглиф,S,S4,иероглиф,1,1691
4,ref_col,ref,col,19,точилка,S,S4,точилка,1,2423
4,ref_col,ref,col,31,черепаха,S,S4,черепаха,1,1450
4,ref_col,ref,col,40,бинокль,S,S4,бинокль,1,1067
4,ref_col,ref,col,58,кепка,S,S4,бейсболка,2,1706
4,ref_col,ref,col,62,прищепка,S,S4,скрепка,0,
4,ref_col,ref,col,63,трамвай,S,S4,трамвай,1,1506
4,ref_col,ref,col,70,микрофон,S,S4,микрофон,1,1108
4,ref_col,ref,col,73,камин,S,S4,камин,1,2059
4,inf_non,inf,non,1,компас,S,S4,компас,1,3133
4,inf_non,inf,non,25,сейф,S,S4,сейф,1,2456
4,inf_non,inf,non,2,карета,S,S4,карета,1,2158
4,inf_non,inf,non,37,шашлык,S,S4,шашлык,1,1988
4,inf_non,inf,non,33,копилка,S,S4,,3,
4,inf_non,inf,non,38,радуга,S,S4,сияние,0,
4,inf_non,inf,non,12,шланг,S,S4,шланг,1,2082
4,inf_non,inf,non,48,сачок,S,S4,сачок,1,2565
4,inf_non,inf,non,52,перо,S,S4,ручка,0,
4,inf_non,inf,non,60,фотоаппарат,S,S4,фотоаппарат,1,2008
4,inf_non,inf,non,65,корсет,S,S4,корсет,1,2276
4,inf_non,inf,non,67,пружина,S,S4,"в голове кружится... плита, что ли",0,
4,inf_non,inf,non,77,дуршлаг,S,S4,,3,
4,inf_let,inf,let,18,слон,S,S4,слон,1,1526
4,inf_let,inf,let,7,пепельница,S,S4,пепельница,1,1622
4,inf_let,inf,let,17,верблюд,S,S4,верблюд,1,1631
4,inf_let,inf,let,20,календарь,S,S4,календарь,1,2048
4,inf_let,inf,let,29,багажник,S,S4,багажник,1,3798
4,inf_let,inf,let,41,жалюзи,S,S4,жалюзи,1,2314
4,inf_let,inf,let,39,ракетка,S,S4,ракетка,1,3894
4,inf_let,inf,let,46,шахматы,S,S4,цифра,0,
4,inf_let,inf,let,50,степлер,S,S4,степлер,1,1929
4,inf_let,inf,let,59,автобус,S,S4,автобус,1,1471
4,inf_let,inf,let,64,страус,S,S4,страус,1,4347
4,inf_let,inf,let,69,мочалка,S,S4,мыло,0,
4,inf_let,inf,let,75,самокат,S,S4,,3,
4,inf_col,inf,col,10,коридор,S,S4,коридор,1,3301
4,inf_col,inf,col,3,глобус,S,S4,глобус,1,3155
4,inf_col,inf,col,11,подбородок,S,S4,подбородок,1,4499
4,inf_col,inf,col,21,трон,S,S4,трон,1,2848
4,inf_col,inf,col,26,форточка,S,S4,форточка,1,3536
4,inf_col,inf,col,27,намордник,S,S4,намордник,1,6337
4,inf_col,inf,col,42,салфетка,S,S4,салфетка,1,4850
4,inf_col,inf,col,43,водопад,S,S4,водопад,1,2180
4,inf_col,inf,col,51,иллюминатор,S,S4,иллюминатор,1,3546
4,inf_col,inf,col,53,наручники,S,S4,,3,
4,inf_col,inf,col,66,кенгуру,S,S4,страус,0,
4,inf_col,inf,col,68,удочка,S,S4,удочка,1,2947
4,inf_col,inf,col,76,антенна,S,S4,антенна,1,8841
5,ref_non,ref,non,5,акула,S,S19,акула,1,1915
5,ref_non,ref,non,4,официант,S,S19,официант,1,1814
5,ref_non,ref,non,16,скалка,S,S19,скалка,1,5803
5,ref_non,ref,non,22,парашют,S,S19,парашют,1,1485
5,ref_non,ref,non,30,телескоп,S,S19,телескоп,1,2510
5,ref_non,ref,non,36,жираф,S,S19,жираф,1,1542
5,ref_non,ref,non,44,фонтан,S,S19,фонтан,1,1663
5,ref_non,ref,non,45,кроссворд,S,S19,кроссворд,1,1610
5,ref_non,ref,non,54,кактус,S,S19,кактус,1,1279
5,ref_non,ref,non,55,стадион,S,S19,план,0,
5,ref_non,ref,non,61,кобура,S,S19,кобура,1,8332
5,ref_non,ref,non,71,мельница,S,S19,мельница,1,3245
5,ref_non,ref,non,74,палитра,S,S19,акварель,0,
5,ref_let,ref,let,8,невеста,S,S19,невеста,1,1885
5,ref_let,ref,let,35,шприц,S,S19,шприц,1,2068
5,ref_let,ref,let,6,аквариум,S,S19,аквариум,1,3794
5,ref_let,ref,let,24,кастрюля,S,S19,кастрюля,1,1288
5,ref_let,ref,let,14,иероглиф,S,S19,иероглиф,1,1967
5,ref_let,ref,let,19,точилка,S,S19,тиски,0,
5,ref_let,ref,let,31,черепаха,S,S19,черепаха,1,1348
5,ref_let,ref,let,40,бинокль,S,S19,бинокль,1,1366
5,ref_let,ref,let,58,кепка,S,S19,кепка,1,2113
5,ref_let,ref,let,62,прищепка,S,S19,"скре.. ой, зажим",0,
5,ref_let,ref,let,63,трамвай,S,S19,троллейбус,2,2561
5,ref_let,ref,let,70,микрофон,S,S19,микрофон,1,3348
5,ref_let,ref,let,73,камин,S,S19,камин,1,4295
5,ref_col,ref,col,1,компас,S,S19,компас,1,2497
5,ref_col,ref,col,25,сейф,S,S19,сейф,1,2558
5,ref_col,ref,col,2,карета,S,S19,карета,1,2523
5,ref_col,ref,col,37,шашлык,S,S19,шашлык,1,1466
5,ref_col,ref,col,33,копилка,S,S19,копилка,1,1917
5,ref_col,ref,col,38,радуга,S,S19,радуга,1,3168
5,ref_col,ref,col,12,шланг,S,S19,шланг,1,2065
5,ref_col,ref,col,48,сачок,S,S19,сачок,1,1307
5,ref_col,ref,col,52,перо,S,S19,перо,1,1414
5,ref_col,ref,col,60,фотоаппарат,S,S19,фотоаппарат,1,1877
5,ref_col,ref,col,65,корсет,S,S19,корсет,1,1764
5,ref_col,ref,col,67,пружина,S,S19,спираль,2,1561
5,ref_col,ref,col,77,дуршлаг,S,S19,сито,2,1055
5,inf_non,inf,non,18,слон,S,S19,слон,1,1693
5,inf_non,inf,non,7,пепельница,S,S19,,3,
5,inf_non,inf,non,17,верблюд,S,S19,верблюд,1,3850
5,inf_non,inf,non,20,календарь,S,S19,календарь,1,1305
5,inf_non,inf,non,29,багажник,S,S19,багажник,1,1268
5,inf_non,inf,non,41,жалюзи,S,S19,жалюзи,1,3675
5,inf_non,inf,non,39,ракетка,S,S19,ракетка,1,1866
5,inf_non,inf,non,46,шахматы,S,S19,шахматы,1,1443
5,inf_non,inf,non,50,степлер,S,S19,дырокол,0,
5,inf_non,inf,non,59,автобус,S,S19,автомобиль,2,5959
5,inf_non,inf,non,64,страус,S,S19,страус,1,1773
5,inf_non,inf,non,69,мочалка,S,S19,мочалка,1,1983
5,inf_non,inf,non,75,самокат,S,S19,самокат,1,2452
5,inf_let,inf,let,10,коридор,S,S19,коридор,1,1613
5,inf_let,inf,let,3,глобус,S,S19,глобус,1,2040
5,inf_let,inf,let,11,подбородок,S,S19,подбородок,1,1661
5,inf_let,inf,let,21,трон,S,S19,трон,1,1281
5,inf_let,inf,let,26,форточка,S,S19,форточка,1,1690
5,inf_let,inf,let,27,намордник,S,S19,намордник,1,2545
5,inf_let,inf,let,42,салфетка,S,S19,салфетка,1,2532
5,inf_let,inf,let,43,водопад,S,S19,водопад,1,1744
5,inf_let,inf,let,51,иллюминатор,S,S19,иллюминатор,1,1744
5,inf_let,inf,let,53,наручники,S,S19,наручники,1,3367
5,inf_let,inf,let,66,кенгуру,S,S19,кенгуру,1,9642
5,inf_let,inf,let,68,удочка,S,S19,удочка,1,1508
5,inf_let,inf,let,76,антенна,S,S19,антенна,1,1824
5,inf_col,inf,col,13,перекресток,S,S19,перекресток,1,2263
5,inf_col,inf,col,9,шлагбаум,S,S19,шлагбаум,1,10072
5,inf_col,inf,col,15,венок,S,S19,венок,1,2353
5,inf_col,inf,col,23,маяк,S,S19,маяк,1,2875
5,inf_col,inf,col,28,термос,S,S19,термос,1,3025
5,inf_col,inf,col,32,якорь,S,S19,якорь,1,1773
5,inf_col,inf,col,34,шишка,S,S19,шишка,1,1296
5,inf_col,inf,col,47,фартук,S,S19,фартук,1,2381
5,inf_col,inf,col,49,троллейбус,S,S19,троллейбус,1,8827
5,inf_col,inf,col,57,осьминог,S,S19,кальмар,0,
5,inf_col,inf,col,56,череп,S,S19,череп,1,6163
5,inf_col,inf,col,72,выключатель,S,S19,выключатель,1,3877
5,inf_col,inf,col,78,метла,S,S19,метла,1,1854
6,ref_non,ref,non,8,невеста,S,S6,невеста,1,1495
6,ref_non,ref,non,35,шприц,S,S6,шприц,1,902
6,ref_non,ref,non,6,аквариум,S,S6,аквариум,1,1222
6,ref_non,ref,non,24,кастрюля,S,S6,кастрюля,1,776
6,ref_non,ref,non,14,иероглиф,S,S6,иероглифы,2,28938
6,ref_non,ref,non,19,точилка,S,S6,точилка,1,3078
6,ref_non,ref,non,31,черепаха,S,S6,черепаха,1,1457
6,ref_non,ref,non,40,бинокль,S,S6,бинокль,1,2436
6,ref_non,ref,non,58,кепка,S,S6,кепка,1,2761
6,ref_non,ref,non,62,прищепка,S,S6,прищепка,1,984
6,ref_non,ref,non,63,трамвай,S,S6,троллейбус,2,1323
6,ref_non,ref,non,70,микрофон,S,S6,микрофон,1,1351
6,ref_non,ref,non,73,камин,S,S6,камин,1,18185
6,ref_let,ref,let,1,компас,S,S6,компас,1,2191
6,ref_let,ref,let,25,сейф,S,S6,"стенка, стеллаж",0,
6,ref_let,ref,let,2,карета,S,S6,карета,1,1301
6,ref_let,ref,let,37,шашлык,S,S6,шашлык,1,1152
6,ref_let,ref,let,33,копилка,S,S6,копилка,1,4171
6,ref_let,ref,let,38,радуга,S,S6,радуга,1,12053
6,ref_let,ref,let,12,шланг,S,S6,шланг,1,3516
6,ref_let,ref,let,48,сачок,S,S6,сачок,1,1248
6,ref_let,ref,let,52,перо,S,S6,перо,1,1182
6,ref_let,ref,let,60,фотоаппарат,S,S6,фотоаппарат,1,1604
6,ref_let,ref,let,65,корсет,S,S6,корсет,1,1860
6,ref_let,ref,let,67,пружина,S,S6,пружина,1,2644
6,ref_let,ref,let,77,дуршлаг,S,S6,дуршлаг,1,11408
6,ref_col,ref,col,18,слон,S,S6,слон,1,3305
6,ref_col,ref,col,7,пепельница,S,S6,,3,
6,ref_col,ref,col,17,верблюд,S,S6,верблюд,1,2800
6,ref_col,ref,col,20,календарь,S,S6,календарь,1,920
6,ref_col,ref,col,29,багажник,S,S6,,3,
6,ref_col,ref,col,41,жалюзи,S,S6,шторы,0,
6,ref_col,ref,col,39,ракетка,S,S6,,3,
6,ref_col,ref,col,46,шахматы,S,S6,шах... доска,0,
6,ref_col,ref,col,50,степлер,S,S6,степлер,1,27924
6,ref_col,ref,col,59,автобус,S,S6,автобус,1,1911
6,ref_col,ref,col,64,страус,S,S6,страус,1,11043
6,ref_col,ref,col,69,мочалка,S,S6,мочалка,1,3657
6,ref_col,ref,col,75,самокат,S,S6,самокат,1,1710
6,inf_non,inf,non,10,коридор,S,S6,коридор,1,8797
6,inf_non,inf,non,3,глобус,S,S6,,3,
6,inf_non,inf,non,11,подбородок,S,S6,подбородок,1,7391
6,inf_non,inf,non,21,трон,S,S6,трон,1,15689
6,inf_non,inf,non,26,форточка,S,S6,фрамуга,0,
6,inf_non,inf,non,27,намордник,S,S6,намордник,1,2662
6,inf_non,inf,non,42,салфетка,S,S6,салфетка,1,2859
6,inf_non,inf,non,43,водопад,S,S6,водопад,1,14506
6,inf_non,inf,non,51,иллюминатор,S,S6,иллюминатор,1,5844
6,inf_non,inf,non,53,наручники,S,S6,,3,
6,inf_non,inf,non,66,кенгуру,S,S6,кенгуру,1,1662
6,inf_non,inf,non,68,удочка,S,S6,удочка,1,1269
6,inf_non,inf,non,76,антенна,S,S6,антенна,1,2888
6,inf_let,inf,let,13,перекресток,S,S6,перекресток,1,2247
6,inf_let,inf,let,9,шлагбаум,S,S6,шлагбаум,1,1009
6,inf_let,inf,let,15,венок,S,S6,венок,1,1799
6,inf_let,inf,let,23,маяк,S,S6,маяк,1,13073
6,inf_let,inf,let,28,термос,S,S6,,3,
6,inf_let,inf,let,32,якорь,S,S6,"яхта, что ли ",0,
6,inf_let,inf,let,34,шишка,S,S6,шишка,1,1971
6,inf_let,inf,let,47,фартук,S,S6,фартук,1,1407
6,inf_let,inf,let,49,троллейбус,S,S6,троллейбус,1,1241
6,inf_let,inf,let,57,осьминог,S,S6,омега или как ее там,0,
6,inf_let,inf,let,56,череп,S,S6,череп,1,12224
6,inf_let,inf,let,72,выключатель,S,S6,выключатель,1,1978
6,inf_let,inf,let,78,метла,S,S6,метла,1,1563
6,inf_col,inf,col,5,акула,S,S6,акула,1,1505
6,inf_col,inf,col,4,официант,S,S6,официант,1,21054
6,inf_col,inf,col,16,скалка,S,S6,скалка,1,1963
6,inf_col,inf,col,22,парашют,S,S6,парашют,1,2555
6,inf_col,inf,col,30,телескоп,S,S6,,3,
6,inf_col,inf,col,36,жираф,S,S6,жираф,1,5438
6,inf_col,inf,col,44,фонтан,S,S6,фонтан,1,2485
6,inf_col,inf,col,45,кроссворд,S,S6,,3,
6,inf_col,inf,col,54,кактус,S,S6,,3,
6,inf_col,inf,col,55,стадион,S,S6,"мяч, поле",0,
6,inf_col,inf,col,61,кобура,S,S6,кобура,1,3295
6,inf_col,inf,col,71,мельница,S,S6,мельница,1,4391
6,inf_col,inf,col,74,палитра,S,S6,кисточка или нет,0,
1,ref_non,ref,non,1,компас,S,S7,компас,1,1938
1,ref_non,ref,non,25,сейф,S,S7,сейф,1,1417
1,ref_non,ref,non,2,карета,S,S7,карета,1,1761
1,ref_non,ref,non,37,шашлык,S,S7,шашлык,1,3566
1,ref_non,ref,non,33,копилка,S,S7,копилка,1,2598
1,ref_non,ref,non,38,радуга,S,S7,радуга,1,2227
1,ref_non,ref,non,12,шланг,S,S7,шланг,1,2785
1,ref_non,ref,non,48,сачок,S,S7,сачок,1,1644
1,ref_non,ref,non,52,перо,S,S7,перо,1,1768
1,ref_non,ref,non,60,фотоаппарат,S,S7,фотоаппарат,1,4327
1,ref_non,ref,non,65,корсет,S,S7,корсет,1,14834
1,ref_non,ref,non,67,пружина,S,S7,пружина,1,2096
1,ref_non,ref,non,77,дуршлаг,S,S7,дуршлаг,1,2727
1,ref_let,ref,let,18,слон,S,S7,слон,1,1427
1,ref_let,ref,let,7,пепельница,S,S7,пепельница,1,3040
1,ref_let,ref,let,17,верблюд,S,S7,верблюд,1,1604
1,ref_let,ref,let,20,календарь,S,S7,календарь,1,1990
1,ref_let,ref,let,29,багажник,S,S7,багажник,1,1989
1,ref_let,ref,let,41,жалюзи,S,S7,жалюзи,1,2262
1,ref_let,ref,let,39,ракетка,S,S7,ракетка,1,1769
1,ref_let,ref,let,46,шахматы,S,S7,шахматы,1,2268
1,ref_let,ref,let,50,степлер,S,S7,степлер,1,4009
1,ref_let,ref,let,59,автобус,S,S7,автобус,1,2550
1,ref_let,ref,let,64,страус,S,S7,страус,1,1993
1,ref_let,ref,let,69,мочалка,S,S7,мочалка,1,2773
1,ref_let,ref,let,75,самокат,S,S7,скутер,0,
1,ref_col,ref,col,10,коридор,S,S7,коридор,1,2662
1,ref_col,ref,col,3,глобус,S,S7,глобус,1,1556
1,ref_col,ref,col,11,подбородок,S,S7,губы,0,
1,ref_col,ref,col,21,трон,S,S7,трон,1,3215
1,ref_col,ref,col,26,форточка,S,S7,форточка,1,3199
1,ref_col,ref,col,27,намордник,S,S7,намордник,1,2179
1,ref_col,ref,col,42,салфетка,S,S7,салфетка,1,3089
1,ref_col,ref,col,43,водопад,S,S7,водопад,1,2106
1,ref_col,ref,col,51,иллюминатор,S,S7,,3,
1,ref_col,ref,col,53,наручники,S,S7,наручники,1,3453
1,ref_col,ref,col,66,кенгуру,S,S7,кенгуру,1,2649
1,ref_col,ref,col,68,удочка,S,S7,удочка,1,2496
1,ref_col,ref,col,76,антенна,S,S7,антенна,1,3496
1,inf_non,inf,non,13,перекресток,S,S7,перекресток,1,2108
1,inf_non,inf,non,9,шлагбаум,S,S7,шлагбаум,1,2872
1,inf_non,inf,non,15,венок,S,S7,венок,1,3701
1,inf_non,inf,non,23,маяк,S,S7,маяк,1,6355
1,inf_non,inf,non,28,термос,S,S7,"некорректный вопрос, конечно, ну давайте, бассейн",0,
1,inf_non,inf,non,32,якорь,S,S7,якорь,1,1654
1,inf_non,inf,non,34,шишка,S,S7,шишка,1,1573
1,inf_non,inf,non,47,фартук,S,S7,фартук,1,3075
1,inf_non,inf,non,49,троллейбус,S,S7,троллейбус,1,2492
1,inf_non,inf,non,57,осьминог,S,S7,осьминог,1,10634
1,inf_non,inf,non,56,череп,S,S7,шея,2,2018
1,inf_non,inf,non,72,выключатель,S,S7,выключатель,1,4141
1,inf_non,inf,non,78,метла,S,S7,метла,1,10988
1,inf_let,inf,let,5,акула,S,S7,акула,1,2525
1,inf_let,inf,let,4,официант,S,S7,официант,1,2277
1,inf_let,inf,let,16,скалка,S,S7,скалка,1,1801
1,inf_let,inf,let,22,парашют,S,S7,парашют,1,2666
1,inf_let,inf,let,30,телескоп,S,S7,телескоп,1,1774
1,inf_let,inf,let,36,жираф,S,S7,жираф,1,1583
1,inf_let,inf,let,44,фонтан,S,S7,фонтан,1,1537
1,inf_let,inf,let,45,кроссворд,S,S7,кроссворд,1,2525
1,inf_let,inf,let,54,кактус,S,S7,кактус,1,1641
1,inf_let,inf,let,55,стадион,S,S7,стадион,1,2823
1,inf_let,inf,let,61,кобура,S,S7,кобура,1,2148
1,inf_let,inf,let,71,мельница,S,S7,мельница,1,3010
1,inf_let,inf,let,74,палитра,S,S7,,3,
1,inf_col,inf,col,8,невеста,S,S7,невеста,1,2745
1,inf_col,inf,col,35,шприц,S,S7,шприц,1,2863
1,inf_col,inf,col,6,аквариум,S,S7,,3,
1,inf_col,inf,col,24,кастрюля,S,S7,кастрюля,1,7525
1,inf_col,inf,col,14,иероглиф,S,S7,буква,0,
1,inf_col,inf,col,19,точилка,S,S7,точилка,1,6875
1,inf_col,inf,col,31,черепаха,S,S7,черепаха,1,2855
1,inf_col,inf,col,40,бинокль,S,S7,бинокль,1,1990
1,inf_col,inf,col,58,кепка,S,S7,фуражка,0,
1,inf_col,inf,col,62,прищепка,S,S7,прищепка,1,3730
1,inf_col,inf,col,63,трамвай,S,S7,метро,0,
1,inf_col,inf,col,70,микрофон,S,S7,микрофон,1,6252
1,inf_col,inf,col,73,камин,S,S7,печка,2,10607
2,ref_non,ref,non,18,слон,S,S8,слон,1,1197
2,ref_non,ref,non,7,пепельница,S,S8,пепельница,1,1600
2,ref_non,ref,non,17,верблюд,S,S8,верблюд,1,1190
2,ref_non,ref,non,20,календарь,S,S8,календарь,1,1012
2,ref_non,ref,non,29,багажник,S,S8,"так, машина",2,1637
2,ref_non,ref,non,41,жалюзи,S,S8,ну это окно,0,
2,ref_non,ref,non,39,ракетка,S,S8,ракетка,1,1556
2,ref_non,ref,non,46,шахматы,S,S8,шахматная доска,0,
2,ref_non,ref,non,50,степлер,S,S8,степлер,1,3173
2,ref_non,ref,non,59,автобус,S,S8,автобус,1,1150
2,ref_non,ref,non,64,страус,S,S8,страус,1,856
2,ref_non,ref,non,69,мочалка,S,S8,мочалка,1,1253
2,ref_non,ref,non,75,самокат,S,S8,самокат,1,2201
2,ref_let,ref,let,10,коридор,S,S8,коридор,1,1450
2,ref_let,ref,let,3,глобус,S,S8,глобус,1,789
2,ref_let,ref,let,11,подбородок,S,S8,подбородок,1,3195
2,ref_let,ref,let,21,трон,S,S8,трон,1,1504
2,ref_let,ref,let,26,форточка,S,S8,форточка,1,1119
2,ref_let,ref,let,27,намордник,S,S8,накидка,0,
2,ref_let,ref,let,42,салфетка,S,S8,салфетка,1,8981
2,ref_let,ref,let,43,водопад,S,S8,волны,0,
2,ref_let,ref,let,51,иллюминатор,S,S8,иллюминатор,1,2395
2,ref_let,ref,let,53,наручники,S,S8,наручники,1,1926
2,ref_let,ref,let,66,кенгуру,S,S8,кенгуру,1,2171
2,ref_let,ref,let,68,удочка,S,S8,удочка,1,1168
2,ref_let,ref,let,76,антенна,S,S8,антенна,1,1021
2,ref_col,ref,col,13,перекресток,S,S8,"пешеход... не так, переход",0,
2,ref_col,ref,col,9,шлагбаум,S,S8,молоток,0,
2,ref_col,ref,col,15,венок,S,S8,венок,1,2024
2,ref_col,ref,col,23,маяк,S,S8,так... колокол,0,
2,ref_col,ref,col,28,термос,S,S8,термос,1,1187
2,ref_col,ref,col,32,якорь,S,S8,якорь,1,1325
2,ref_col,ref,col,34,шишка,S,S8,шишка,1,2330
2,ref_col,ref,col,47,фартук,S,S8,фартук,1,883
2,ref_col,ref,col,49,троллейбус,S,S8,троллейбус,1,1190
2,ref_col,ref,col,57,осьминог,S,S8,змей,0,
2,ref_col,ref,col,56,череп,S,S8,череп,1,2250
2,ref_col,ref,col,72,выключатель,S,S8,"так, предмет",0,
2,ref_col,ref,col,78,метла,S,S8,метла,1,1799
2,inf_non,inf,non,5,акула,S,S8,акула,1,2025
2,inf_non,inf,non,4,официант,S,S8,официант,1,4399
2,inf_non,inf,non,16,скалка,S,S8,скалка,1,1291
2,inf_non,inf,non,22,парашют,S,S8,парашют,1,2206
2,inf_non,inf,non,30,телескоп,S,S8,бинокль,0,
2,inf_non,inf,non,36,жираф,S,S8,жираф,1,1162
2,inf_non,inf,non,44,фонтан,S,S8,фонтан,1,2703
2,inf_non,inf,non,45,кроссворд,S,S8,кроссворд,1,2022
2,inf_non,inf,non,54,кактус,S,S8,кактус,1,2441
2,inf_non,inf,non,55,стадион,S,S8,спортивная арена,0,
2,inf_non,inf,non,61,кобура,S,S8,кобура,1,1464
2,inf_non,inf,non,71,мельница,S,S8,мельница,1,9749
2,inf_non,inf,non,74,палитра,S,S8,кисточка,0,
2,inf_let,inf,let,8,невеста,S,S8,невеста,1,1777
2,inf_let,inf,let,35,шприц,S,S8,шприц,1,1077
2,inf_let,inf,let,6,аквариум,S,S8,аквариум,1,1363
2,inf_let,inf,let,24,кастрюля,S,S8,кастрюля,1,1915
2,inf_let,inf,let,14,иероглиф,S,S8,игрек,0,
2,inf_let,inf,let,19,точилка,S,S8,точилка,1,1605
2,inf_let,inf,let,31,черепаха,S,S8,черепаха,1,1143
2,inf_let,inf,let,40,бинокль,S,S8,бинокль,1,984
2,inf_let,inf,let,58,кепка,S,S8,кепка,1,2759
2,inf_let,inf,let,62,прищепка,S,S8,прищепка,1,1844
2,inf_let,inf,let,63,трамвай,S,S8,трамвай,1,4126
2,inf_let,inf,let,70,микрофон,S,S8,микрофон,1,1650
2,inf_let,inf,let,73,камин,S,S8,камин,1,1638
2,inf_col,inf,col,1,компас,S,S8,компас,1,2239
2,inf_col,inf,col,25,сейф,S,S8,сейф,1,2545
2,inf_col,inf,col,2,карета,S,S8,карета,1,1689
2,inf_col,inf,col,37,шашлык,S,S8,шашлык,1,5229
2,inf_col,inf,col,33,копилка,S,S8,общая ... казна,0,
2,inf_col,inf,col,38,радуга,S,S8,радуга,1,4525
2,inf_col,inf,col,12,шланг,S,S8,шланг,1,2241
2,inf_col,inf,col,48,сачок,S,S8,сачок,1,1544
2,inf_col,inf,col,52,перо,S,S8,перо,1,1277
2,inf_col,inf,col,60,фотоаппарат,S,S8,фотоаппарат,1,3228
2,inf_col,inf,col,65,корсет,S,S8,корсет,1,1626
2,inf_col,inf,col,67,пружина,S,S8,пружина,1,4162
2,inf_col,inf,col,77,дуршлаг,S,S8,дуршлаг,1,1927
3,ref_non,ref,non,10,коридор,S,S9,коридор,1,1879
3,ref_non,ref,non,3,глобус,S,S9,глобус,1,1855
3,ref_non,ref,non,11,подбородок,S,S9,губы,0,
3,ref_non,ref,non,21,трон,S,S9,трон... или кресло,1,4141
3,ref_non,ref,non,26,форточка,S,S9,форточка,1,1597
3,ref_non,ref,non,27,намордник,S,S9,собачка... голова собаки,0,
3,ref_non,ref,non,42,салфетка,S,S9,,3,
3,ref_non,ref,non,43,водопад,S,S9,водопад,1,2163
3,ref_non,ref,non,51,иллюминатор,S,S9,пейзаж,2,15858
3,ref_non,ref,non,53,наручники,S,S9,наручники,1,2537
3,ref_non,ref,non,66,кенгуру,S,S9,кенгуру,1,1109
3,ref_non,ref,non,68,удочка,S,S9,удочка,1,1578
3,ref_non,ref,non,76,антенна,S,S9,антенна,1,1127
3,ref_let,ref,let,13,перекресток,S,S9,план,0,
3,ref_let,ref,let,9,шлагбаум,S,S9,,3,
3,ref_let,ref,let,15,венок,S,S9,венок,1,1170
